XOX   X         O        ;0
XOX    X        O        ;0
XOX     X       O        ;0
XOX      X      O        ;0
XOX       X     O        ;0
XOX        X    O        ;0
XOX         X   O        ;0
XOX          X  O        ;0
XOX           X O        ;0
XOX            XO        ;0
XOX             OX       ;0
XOX             O X      ;0
XOX             O  X     ;0
XOX             O   X    ;0
XOX             O    X   ;0
XOX             O     X  ;0
XOX             O      X ;0
XOX             O       X;0
XOXX             O       ;0
XOX X            O       ;0
XOX  X           O       ;0
XOX   X          O       ;0
XOX    X         O       ;0
XOX     X        O       ;0
XOX      X       O       ;0
XOX       X      O       ;0
XOX        X     O       ;0
XOX         X    O       ;0
XOX          X   O       ;0
XOX           X  O       ;0
XOX            X O       ;0
XOX             XO       ;0
XOX              OX      ;0
XOX              O X     ;0
XOX              O  X    ;0
XOX              O   X   ;0
XOX              O    X  ;0
XOX              O     X ;0
XOX              O      X;0
XOXX              O      ;0
XOX X             O      ;0
XOX  X            O      ;0
XOX   X           O      ;0
XOX    X          O      ;0
XOX     X         O      ;0
XOX      X        O      ;0
XOX       X       O      ;0
XOX        X      O      ;0
XOX         X     O      ;0
XOX          X    O      ;0
XOX           X   O      ;0
XOX            X  O      ;0
XOX             X O      ;0
XOX              XO      ;0
XOX               OX     ;0
XOX               O X    ;0
XOX               O  X   ;0
XOX               O   X  ;0
XOX               O    X ;0
XOX               O     X;0
XOXX               O     ;0
XOX X              O     ;0
XOX  X             O     ;0
XOX   X            O     ;0
XOX    X           O     ;0
XOX     X          O     ;0
XOX      X         O     ;0
XOX       X        O     ;0
XOX        X       O     ;0
XOX         X      O     ;0
XOX          X     O     ;0
XOX           X    O     ;0
XOX            X   O     ;0
XOX             X  O     ;0
XOX              X O     ;0
XOX               XO     ;0
XOX                OX    ;0
XOX                O X   ;0
XOX                O  X  ;0
XOX                O   X ;0
XOX                O    X;0
XOXX                O    ;0
XOX X               O    ;0
XOX  X              O    ;0
XOX   X             O    ;0
XOX    X            O    ;0
XOX     X           O    ;0
XOX      X          O    ;0
XOX       X         O    ;0
XOX        X        O    ;0
XOX         X       O    ;0
XOX          X      O    ;0
XOX           X     O    ;0
XOX            X    O    ;0
XOX             X   O    ;0
XOX              X  O    ;0
XOX               X O    ;0
XOX                XO    ;0
XOX                 OX   ;0
XOX                 O X  ;0
XOX                 O  X ;0
XOX                 O   X;0
XOXX                 O   ;0
XOX X                O   ;0
XOX  X               O   ;0
XOX   X              O   ;0
XOX    X             O   ;0
XOX     X            O   ;0
XOX      X           O   ;0
XOX       X          O   ;0
XOX        X         O   ;0
XOX         X        O   ;0
XOX          X       O   ;0
XOX           X      O   ;0
XOX            X     O   ;0
XOX             X    O   ;0
XOX              X   O   ;0
XOX               X  O   ;0
XOX                X O   ;0
XOX                 XO   ;0
XOX                  OX  ;0
XOX                  O X ;0
XOX                  O  X;0
XOXX                  O  ;0
XOX X                 O  ;0
XOX  X                O  ;0
XOX   X               O  ;0
XOX    X              O  ;0
XOX     X             O  ;0
XOX      X            O  ;0
XOX       X           O  ;0
XOX        X          O  ;0
XOX         X         O  ;0
XOX          X        O  ;0
XOX           X       O  ;0
XOX            X      O  ;0
XOX             X     O  ;0
XOX              X    O  ;0
XOX               X   O  ;0
XOX                X  O  ;0
XOX                 X O  ;0
XOX                  XO  ;0
XOX                   OX ;0
XOX                   O X;0
XOXX                   O ;0
XOX X                  O ;0
XOX  X                 O ;0
XOX   X                O ;0
XOX    X               O ;0
XOX     X              O ;0
XOX      X             O ;0
XOX       X            O ;0
XOX        X           O ;0
XOX         X          O ;0
XOX          X         O ;0
XOX           X        O ;0
XOX            X       O ;0
XOX             X      O ;0
XOX              X     O ;0
XOX               X    O ;0
XOX                X   O ;0
XOX                 X  O ;0
XOX                  X O ;0
XOX                   XO ;0
XOX                    OX;0
XOXX                    O;0
XOX X                   O;0
XOX  X                  O;0
XOX   X                 O;0
XOX    X                O;0
XOX     X               O;0
XOX      X              O;0
XOX       X             O;0
XOX        X            O;0
XOX         X           O;0
XOX          X          O;0
XOX           X         O;0
XOX            X        O;0
XOX             X       O;0
XOX              X      O;0
XOX               X     O;0
XOX                X    O;0
XOX                 X   O;0
XOX                  X  O;0
XOX                   X O;0
XOX                    XO;0
XOOXX                    ;0
XOOX X                   ;0
XOOX  X                  ;0
XOOX   X                 ;0
XOOX    X                ;0
XOOX     X               ;0
XOOX      X              ;0
XOOX       X             ;0
XOOX        X            ;0
XOOX         X           ;0
XOOX          X          ;0
XOOX           X         ;0
XOOX            X        ;0
XOOX             X       ;0
XOOX              X      ;0
XOOX               X     ;0
XOOX                X    ;0
XOOX                 X   ;0
XOOX                  X  ;0
XOOX                   X ;0
XOOX                    X;0
XOXXO                    ;0
XO XOX                   ;0
XO XO X                  ;0
XO XO  X                 ;0
XO XO   X                ;0
XO XO    X               ;0
XO XO     X              ;0
XO XO      X             ;0
XO XO       X            ;0
XO XO        X           ;0
XO XO         X          ;0
XO XO          X         ;0
XO XO           X        ;0
XO XO            X       ;0
XO XO             X      ;0
XO XO              X     ;0
XO XO               X    ;0
XO XO                X   ;0
XO XO                 X  ;0
XO XO                  X ;0
XO XO                   X;0
XOXX O                   ;0
XO XXO                   ;0
XO X OX                  ;0
XO X O X                 ;0
XO X O  X                ;0
XO X O   X               ;0
XO X O    X              ;0
XO X O     X             ;0
XO X O      X            ;0
XO X O       X           ;0
XO X O        X          ;0
XO X O         X         ;0
XO X O          X        ;0
XO X O           X       ;0
XO X O            X      ;0
XO X O             X     ;0
XO X O              X    ;0
XO X O               X   ;0
XO X O                X  ;0
XO X O                 X ;0
XO X O                  X;0
XOXX  O                  ;0
XO XX O                  ;0
XO X XO                  ;0
XO X  OX                 ;0
XO X  O X                ;0
XO X  O  X               ;0
XO X  O   X              ;0
XO X  O    X             ;0
XO X  O     X            ;0
XO X  O      X           ;0
XO X  O       X          ;0
XO X  O        X         ;0
XO X  O         X        ;0
XO X  O          X       ;0
XO X  O           X      ;0
XO X  O            X     ;0
XO X  O             X    ;0
XO X  O              X   ;0
XO X  O               X  ;0
XO X  O                X ;0
XO X  O                 X;0
XOXX   O                 ;0
XO XX  O                 ;0
XO X X O                 ;0
XO X  XO                 ;0
XO X   OX                ;0
XO X   O X               ;0
XO X   O  X              ;0
XO X   O   X             ;0
XO X   O    X            ;0
XO X   O     X           ;0
XO X   O      X          ;0
XO X   O       X         ;0
XO X   O        X        ;0
XO X   O         X       ;0
XO X   O          X      ;0
XO X   O           X     ;0
XO X   O            X    ;0
XO X   O             X   ;0
XO X   O              X  ;0
XO X   O               X ;0
XO X   O                X;0
XOXX    O                ;0
XO XX   O                ;0
XO X X  O                ;0
XO X  X O                ;0
XO X   XO                ;0
XO X    OX               ;0
XO X    O X              ;0
XO X    O  X             ;0
XO X    O   X            ;0
XO X    O    X           ;0
XO X    O     X          ;0
XO X    O      X         ;0
XO X    O       X        ;0
XO X    O        X       ;0
XO X    O         X      ;0
XO X    O          X     ;0
XO X    O           X    ;0
XO X    O            X   ;0
XO X    O             X  ;0
XO X    O              X ;0
XO X    O               X;0
XOXX     O               ;0
XO XX    O               ;0
XO X X   O               ;0
XO X  X  O               ;0
XO X   X O               ;0
XO X    XO               ;0
XO X     OX              ;0
XO X     O X             ;0
XO X     O  X            ;0
XO X     O   X           ;0
XO X     O    X          ;0
XO X     O     X         ;0
XO X     O      X        ;0
XO X     O       X       ;0
XO X     O        X      ;0
XO X     O         X     ;0
XO X     O          X    ;0
XO X     O           X   ;0
XO X     O            X  ;0
XO X     O             X ;0
XO X     O              X;0
XOXX      O              ;0
XO XX     O              ;0
XO X X    O              ;0
XO X  X   O              ;0
XO X   X  O              ;0
XO X    X O              ;0
XO X     XO              ;0
XO X      OX             ;0
XO X      O X            ;0
XO X      O  X           ;0
XO X      O   X          ;0
XO X      O    X         ;0
XO X      O     X        ;0
XO X      O      X       ;0
XO X      O       X      ;0
XO X      O        X     ;0
XO X      O         X    ;0
XO X      O          X   ;0
XO X      O           X  ;0
XO X      O            X ;0
XO X      O             X;0
XOXX       O             ;0
XO XX      O             ;0
XO X X     O             ;0
XO X  X    O             ;0
XO X   X   O             ;0
XO X    X  O             ;0
XO X     X O             ;0
XO X      XO             ;0
XO X       OX            ;0
XO X       O X           ;0
XO X       O  X          ;0
XO X       O   X         ;0
XO X       O    X        ;0
XO X       O     X       ;0
XO X       O      X      ;0
XO X       O       X     ;0
XO X       O        X    ;0
XO X       O         X   ;0
XO X       O          X  ;0
XO X       O           X ;0
XO X       O            X;0
XOXX        O            ;0
XO XX       O            ;0
XO X X      O            ;0
XO X  X     O            ;0
XO X   X    O            ;0
XO X    X   O            ;0
XO X     X  O            ;0
XO X      X O            ;0
XO X       XO            ;0
XO X        OX           ;0
XO X        O X          ;0
XO X        O  X         ;0
XO X        O   X        ;0
XO X        O    X       ;0
XO X        O     X      ;0
XO X        O      X     ;0
XO X        O       X    ;0
XO X        O        X   ;0
XO X        O         X  ;0
XO X        O          X ;0
XO X        O           X;0
XOXX         O           ;0
XO XX        O           ;0
XO X X       O           ;0
XO X  X      O           ;0
XO X   X     O           ;0
XO X    X    O           ;0
XO X     X   O           ;0
XO X      X  O           ;0
XO X       X O           ;0
XO X        XO           ;0
XO X         OX          ;0
XO X         O X         ;0
XO X         O  X        ;0
XO X         O   X       ;0
XO X         O    X      ;0
XO X         O     X     ;0
XO X         O      X    ;0
XO X         O       X   ;0
XO X         O        X  ;0
XO X         O         X ;0
XO X         O          X;0
XOXX          O          ;0
XO XX         O          ;0
XO X X        O          ;0
XO X  X       O          ;0
XO X   X      O          ;0
XO X    X     O          ;0
XO X     X    O          ;0
XO X      X   O          ;0
XO X       X  O          ;0
XO X        X O          ;0
XO X         XO          ;0
XO X          OX         ;0
XO X          O X        ;0
XO X          O  X       ;0
XO X          O   X      ;0
XO X          O    X     ;0
XO X          O     X    ;0
XO X          O      X   ;0
XO X          O       X  ;0
XO X          O        X ;0
XO X          O         X;0
XOXX           O         ;0
XO XX          O         ;0
XO X X         O         ;0
XO X  X        O         ;0
XO X   X       O         ;0
XO X    X      O         ;0
XO X     X     O         ;0
XO X      X    O         ;0
XO X       X   O         ;0
XO X        X  O         ;0
XO X         X O         ;0
XO X          XO         ;0
XO X           OX        ;0
XO X           O X       ;0
XO X           O  X      ;0
XO X           O   X     ;0
XO X           O    X    ;0
XO X           O     X   ;0
XO X           O      X  ;0
XO X           O       X ;0
XO X           O        X;0
XOXX            O        ;0
XO XX           O        ;0
XO X X          O        ;0
XO X  X         O        ;0
XO X   X        O        ;0
XO X    X       O        ;0
XO X     X      O        ;0
XO X      X     O        ;0
XO X       X    O        ;0
XO X        X   O        ;0
XO X         X  O        ;0
XO X          X O        ;0
XO X           XO        ;0
XO X            OX       ;0
XO X            O X      ;0
XO X            O  X     ;0
XO X            O   X    ;0
XO X            O    X   ;0
XO X            O     X  ;0
XO X            O      X ;0
XO X            O       X;0
XOXX             O       ;0
XO XX            O       ;0
XO X X           O       ;0
XO X  X          O       ;0
XO X   X         O       ;0
XO X    X        O       ;0
XO X     X       O       ;0
XO X      X      O       ;0
XO X       X     O       ;0
XO X        X    O       ;0
XO X         X   O       ;0
XO X          X  O       ;0
XO X           X O       ;0
XO X            XO       ;0
XO X             OX      ;0
XO X             O X     ;0
XO X             O  X    ;0
XO X             O   X   ;0
XO X             O    X  ;0
XO X             O     X ;0
XO X             O      X;0
XOXX              O      ;0
XO XX             O      ;0
XO X X            O      ;0
XO X  X           O      ;0
XO X   X          O      ;0
XO X    X         O      ;0
XO X     X        O      ;0
XO X      X       O      ;0
XO X       X      O      ;0
XO X        X     O      ;0
XO X         X    O      ;0
XO X          X   O      ;0
XO X           X  O      ;0
XO X            X O      ;0
XO X             XO      ;0
XO X              OX     ;0
XO X              O X    ;0
XO X              O  X   ;0
XO X              O   X  ;0
XO X              O    X ;0
XO X              O     X;0
XOXX               O     ;0
XO XX              O     ;0
XO X X             O     ;0
XO X  X            O     ;0
XO X   X           O     ;0
XO X    X          O     ;0
XO X     X         O     ;0
XO X      X        O     ;0
XO X       X       O     ;0
XO X        X      O     ;0
XO X         X     O     ;0
XO X          X    O     ;0
XO X           X   O     ;0
XO X            X  O     ;0
XO X             X O     ;0
XO X              XO     ;0
XO X               OX    ;0
XO X               O X   ;0
XO X               O  X  ;0
XO X               O   X ;0
XO X               O    X;0
XOXX                O    ;0
XO XX               O    ;0
XO X X              O    ;0
XO X  X             O    ;0
XO X   X            O    ;0
XO X    X           O    ;0
XO X     X          O    ;0
XO X      X         O    ;0
XO X       X        O    ;0
XO X        X       O    ;0
XO X         X      O    ;0
XO X          X     O    ;0
XO X           X    O    ;0
XO X            X   O    ;0
XO X             X  O    ;0
XO X              X O    ;0
XO X               XO    ;0
XO X                OX   ;0
XO X                O X  ;0
XO X                O  X ;0
XO X                O   X;0
XOXX                 O   ;0
XO XX                O   ;0
XO X X               O   ;0
XO X  X              O   ;0
XO X   X             O   ;0
XO X    X            O   ;0
XO X     X           O   ;0
XO X      X          O   ;0
XO X       X         O   ;0
XO X        X        O   ;0
XO X         X       O   ;0
XO X          X      O   ;0
XO X           X     O   ;0
XO X            X    O   ;0
XO X             X   O   ;0
XO X              X  O   ;0
XO X               X O   ;0
XO X                XO   ;0
XO X                 OX  ;0
XO X                 O X ;0
XO X                 O  X;0
XOXX                  O  ;0
XO XX                 O  ;0
XO X X                O  ;0
XO X  X               O  ;0
XO X   X              O  ;0
XO X    X             O  ;0
XO X     X            O  ;0
XO X      X           O  ;0
XO X       X          O  ;0
XO X        X         O  ;0
XO X         X        O  ;0
XO X          X       O  ;0
XO X           X      O  ;0
XO X            X     O  ;0
XO X             X    O  ;0
XO X              X   O  ;0
XO X               X  O  ;0
XO X                X O  ;0
XO X                 XO  ;0
XO X                  OX ;0
XO X                  O X;0
XOXX                   O ;0
XO XX                  O ;0
XO X X                 O ;0
XO X  X                O ;0
XO X   X               O ;0
XO X    X              O ;0
XO X     X             O ;0
XO X      X            O ;0
XO X       X           O ;0
XO X        X          O ;0
XO X         X         O ;0
XO X          X        O ;0
XO X           X       O ;0
XO X            X      O ;0
XO X             X     O ;0
XO X              X    O ;0
XO X               X   O ;0
XO X                X  O ;0
XO X                 X O ;0
XO X                  XO ;0
XO X                   OX;0
XOXX                    O;0
XO XX                   O;0
XO X X                  O;0
XO X  X                 O;0
XO X   X                O;0
XO X    X               O;0
XO X     X              O;0
XO X      X             O;0
XO X       X            O;0
XO X        X           O;0
XO X         X          O;0
XO X          X         O;0
XO X           X        O;0
XO X            X       O;0
XO X             X      O;0
XO X              X     O;0
XO X               X    O;0
XO X                X   O;0
XO X                 X  O;0
XO X                  X O;0
XO X                   XO;0
XOOXX                    ;0
XOO XX                   ;0
XOO X X                  ;0
XOO X  X                 ;0
XOO X   X                ;0
XOO X    X               ;0
XOO X     X              ;0
XOO X      X             ;0
XOO X       X            ;0
XOO X        X           ;0
XOO X         X          ;0
XOO X          X         ;0
XOO X           X        ;0
XOO X            X       ;0
XOO X             X      ;0
XOO X              X     ;0
XOO X               X    ;0
XOO X                X   ;0
XOO X                 X  ;0
XOO X                  X ;0
XOO X                   X;0
XOXOX                    ;0
XO OXX                   ;0
XO OX X                  ;0
XO OX  X                 ;0
XO OX     X              ;0
XO OX      X             ;0
XO OX       X            ;0
XO OX          X         ;0
XO OX           X        ;0
XO OX            X       ;0
XO OX               X    ;0
XO OX                X   ;0
XO OX                 X  ;0
XOX XO                   ;0
XO XXO                   ;0
XO  XOX                  ;0
XO  XO X                 ;0
XO  XO  X                ;0
XO  XO   X               ;0
XO  XO    X              ;0
XO  XO     X             ;0
XO  XO      X            ;0
XO  XO       X           ;0
XO  XO        X          ;0
XO  XO         X         ;0
XO  XO          X        ;0
XO  XO           X       ;0
XO  XO            X      ;0
XO  XO             X     ;0
XO  XO              X    ;0
XO  XO               X   ;0
XO  XO                X  ;0
XO  XO                 X ;0
XO  XO                  X;0
XOX X O                  ;0
XO XX O                  ;0
XO  XXO                  ;0
XO  X OX                 ;0
XO  X O X                ;0
XO  X O  X               ;0
XO  X O   X              ;0
XO  X O    X             ;0
XO  X O     X            ;0
XO  X O      X           ;0
XO  X O       X          ;0
XO  X O        X         ;0
XO  X O         X        ;0
XO  X O          X       ;0
XO  X O           X      ;0
XO  X O            X     ;0
XO  X O             X    ;0
XO  X O              X   ;0
XO  X O               X  ;0
XO  X O                X ;0
XO  X O                 X;0
XOX X  O                 ;0
XO XX  O                 ;0
XO  XX O                 ;0
XO  X XO                 ;0
XO  X  OX                ;0
XO  X  O X               ;0
XO  X  O  X              ;0
XO  X  O   X             ;0
XO  X  O    X            ;0
XO  X  O     X           ;0
XO  X  O      X          ;0
XO  X  O       X         ;0
XO  X  O        X        ;0
XO  X  O         X       ;0
XO  X  O          X      ;0
XO  X  O           X     ;0
XO  X  O            X    ;0
XO  X  O             X   ;0
XO  X  O              X  ;0
XO  X  O               X ;0
XO  X  O                X;0
XOX X   O                ;0
XO XX   O                ;0
XO  XX  O                ;0
XO  X X O                ;0
XO  X  XO                ;0
XO  X   OX               ;0
XO  X   O X              ;0
XO  X   O  X             ;0
XO  X   O   X            ;0
XO  X   O    X           ;0
XO  X   O     X          ;0
XO  X   O      X         ;0
XO  X   O       X        ;0
XO  X   O        X       ;0
XO  X   O         X      ;0
XO  X   O          X     ;0
XO  X   O           X    ;0
XO  X   O            X   ;0
XO  X   O             X  ;0
XO  X   O              X ;0
XO  X   O               X;0
XOX X    O               ;0
XO XX    O               ;0
XO  XX   O               ;0
XO  X X  O               ;0
XO  X  X O               ;0
XO  X   XO               ;0
XO  X    OX              ;0
XO  X    O X             ;0
XO  X    O  X            ;0
XO  X    O   X           ;0
XO  X    O    X          ;0
XO  X    O     X         ;0
XO  X    O      X        ;0
XO  X    O       X       ;0
XO  X    O        X      ;0
XO  X    O         X     ;0
XO  X    O          X    ;0
XO  X    O           X   ;0
XO  X    O            X  ;0
XO  X    O             X ;0
XO  X    O              X;0
XOX X     O              ;0
XO XX     O              ;0
XO  XX    O              ;0
XO  X X   O              ;0
XO  X  X  O              ;0
XO  X   X O              ;0
XO  X    XO              ;0
XO  X     OX             ;0
XO  X     O X            ;0
XO  X     O  X           ;0
XO  X     O   X          ;0
XO  X     O    X         ;0
XO  X     O     X        ;0
XO  X     O      X       ;0
XO  X     O       X      ;0
XO  X     O        X     ;0
XO  X     O         X    ;0
XO  X     O          X   ;0
XO  X     O           X  ;0
XO  X     O            X ;0
XO  X     O             X;0
XOX X      O             ;0
XO XX      O             ;0
XO  XX     O             ;0
XO  X X    O             ;0
XO  X  X   O             ;0
XO  X   X  O             ;0
XO  X    X O             ;0
XO  X     XO             ;0
XO  X      OX            ;0
XO  X      O X           ;0
XO  X      O  X          ;0
XO  X      O   X         ;0
XO  X      O    X        ;0
XO  X      O     X       ;0
XO  X      O      X      ;0
XO  X      O       X     ;0
XO  X      O        X    ;0
XO  X      O         X   ;0
XO  X      O          X  ;0
XO  X      O           X ;0
XO  X      O            X;0
XOX X       O            ;0
XO XX       O            ;0
XO  XX      O            ;0
XO  X X     O            ;0
XO  X  X    O            ;0
XO  X   X   O            ;0
XO  X    X  O            ;0
XO  X     X O            ;0
XO  X      XO            ;0
XO  X       OX           ;0
XO  X       O X          ;0
XO  X       O  X         ;0
XO  X       O   X        ;0
XO  X       O    X       ;0
XO  X       O     X      ;0
XO  X       O      X     ;0
XO  X       O       X    ;0
XO  X       O        X   ;0
XO  X       O         X  ;0
XO  X       O          X ;0
XO  X       O           X;0
XOX X        O           ;0
XO XX        O           ;0
XO  XX       O           ;0
XO  X X      O           ;0
XO  X  X     O           ;0
XO  X   X    O           ;0
XO  X    X   O           ;0
XO  X     X  O           ;0
XO  X      X O           ;0
XO  X       XO           ;0
XO  X        OX          ;0
XO  X        O X         ;0
XO  X        O  X        ;0
XO  X        O   X       ;0
XO  X        O    X      ;0
XO  X        O     X     ;0
XO  X        O      X    ;0
XO  X        O       X   ;0
XO  X        O        X  ;0
XO  X        O         X ;0
XO  X        O          X;0
XOX X         O          ;0
XO XX         O          ;0
XO  XX        O          ;0
XO  X X       O          ;0
XO  X  X      O          ;0
XO  X   X     O          ;0
XO  X    X    O          ;0
XO  X     X   O          ;0
XO  X      X  O          ;0
XO  X       X O          ;0
XO  X        XO          ;0
XO  X         OX         ;0
XO  X         O X        ;0
XO  X         O  X       ;0
XO  X         O   X      ;0
XO  X         O    X     ;0
XO  X         O     X    ;0
XO  X         O      X   ;0
XO  X         O       X  ;0
XO  X         O        X ;0
XO  X         O         X;0
XOX X          O         ;0
XO XX          O         ;0
XO  XX         O         ;0
XO  X X        O         ;0
XO  X  X       O         ;0
XO  X   X      O         ;0
XO  X    X     O         ;0
XO  X     X    O         ;0
XO  X      X   O         ;0
XO  X       X  O         ;0
XO  X        X O         ;0
XO  X         XO         ;0
XO  X          OX        ;0
XO  X          O X       ;0
XO  X          O  X      ;0
XO  X          O   X     ;0
XO  X          O    X    ;0
XO  X          O     X   ;0
XO  X          O      X  ;0
XO  X          O       X ;0
XO  X          O        X;0
XOX X           O        ;0
XO XX           O        ;0
XO  XX          O        ;0
XO  X X         O        ;0
XO  X  X        O        ;0
XO  X   X       O        ;0
XO  X    X      O        ;0
XO  X     X     O        ;0
XO  X      X    O        ;0
XO  X       X   O        ;0
XO  X        X  O        ;0
XO  X         X O        ;0
XO  X          XO        ;0
XO  X           OX       ;0
XO  X           O X      ;0
