XOXO                     ;0;(-1,-1)
XOX O                    ;0;(-1,-1)
XOX  O                   ;0;(-1,-1)
XOX   O                  ;0;(-1,-1)
XOX    O                 ;0;(-1,-1)
XOX     O                ;0;(-1,-1)
XOX      O               ;0;(-1,-1)
XOX       O              ;0;(-1,-1)
XOX        O             ;0;(-1,-1)
XOX         O            ;0;(-1,-1)
XOX          O           ;0;(-1,-1)
XOX           O          ;0;(-1,-1)
XOX            O         ;0;(-1,-1)
XOX             O        ;0;(-1,-1)
XOX              O       ;0;(-1,-1)
XOX               O      ;0;(-1,-1)
XOX                O     ;0;(-1,-1)
XOX                 O    ;0;(-1,-1)
XOX                  O   ;0;(-1,-1)
XOX                   O  ;0;(-1,-1)
XOX                    O ;0;(-1,-1)
XOX                     O;0;(-1,-1)
XOOX                     ;0;(-1,-1)
XO XO                    ;0;(-1,-1)
XO X O                   ;0;(-1,-1)
XO X  O                  ;0;(-1,-1)
XO X   O                 ;0;(-1,-1)
XO X    O                ;0;(-1,-1)
XO X     O               ;0;(-1,-1)
XO X      O              ;0;(-1,-1)
XO X       O             ;0;(-1,-1)
XO X        O            ;0;(-1,-1)
XO X         O           ;0;(-1,-1)
XO X          O          ;0;(-1,-1)
XO X           O         ;0;(-1,-1)
XO X            O        ;0;(-1,-1)
XO X             O       ;0;(-1,-1)
XO X              O      ;0;(-1,-1)
XO X               O     ;0;(-1,-1)
XO X                O    ;0;(-1,-1)
XO X                 O   ;0;(-1,-1)
XO X                  O  ;0;(-1,-1)
XO X                   O ;0;(-1,-1)
XO X                    O;0;(-1,-1)
XOO X                    ;0;(-1,-1)
XO OX                    ;0;(-1,-1)
XO  XO                   ;0;(-1,-1)
XO  X O                  ;0;(-1,-1)
XO  X  O                 ;0;(-1,-1)
XO  X   O                ;0;(-1,-1)
XO  X    O               ;0;(-1,-1)
XO  X     O              ;0;(-1,-1)
XO  X      O             ;0;(-1,-1)
XO  X       O            ;0;(-1,-1)
XO  X        O           ;0;(-1,-1)
XO  X         O          ;0;(-1,-1)
XO  X          O         ;0;(-1,-1)
XO  X           O        ;0;(-1,-1)
XO  X            O       ;0;(-1,-1)
XO  X             O      ;0;(-1,-1)
XO  X              O     ;0;(-1,-1)
XO  X               O    ;0;(-1,-1)
XO  X                O   ;0;(-1,-1)
XO  X                 O  ;0;(-1,-1)
XO  X                  O ;0;(-1,-1)
XO  X                   O;0;(-1,-1)
XOO  X                   ;0;(-1,-1)
XO O X                   ;0;(-1,-1)
XO  OX                   ;0;(-1,-1)
XO   XO                  ;0;(-1,-1)
XO   X O                 ;0;(-1,-1)
XO   X  O                ;0;(-1,-1)
XO   X   O               ;0;(-1,-1)
XO   X    O              ;0;(-1,-1)
XO   X     O             ;0;(-1,-1)
XO   X      O            ;0;(-1,-1)
XO   X       O           ;0;(-1,-1)
XO   X        O          ;0;(-1,-1)
XO   X         O         ;0;(-1,-1)
XO   X          O        ;0;(-1,-1)
XO   X           O       ;0;(-1,-1)
XO   X            O      ;0;(-1,-1)
XO   X             O     ;0;(-1,-1)
XO   X              O    ;0;(-1,-1)
XO   X               O   ;0;(-1,-1)
XO   X                O  ;0;(-1,-1)
XO   X                 O ;0;(-1,-1)
XO   X                  O;0;(-1,-1)
XOO   X                  ;0;(-1,-1)
XO O  X                  ;0;(-1,-1)
XO  O X                  ;0;(-1,-1)
XO   OX                  ;0;(-1,-1)
XO    XO                 ;0;(-1,-1)
XO    X O                ;0;(-1,-1)
XO    X  O               ;0;(-1,-1)
XO    X   O              ;0;(-1,-1)
XO    X    O             ;0;(-1,-1)
XO    X     O            ;0;(-1,-1)
XO    X      O           ;0;(-1,-1)
XO    X       O          ;0;(-1,-1)
XO    X        O         ;0;(-1,-1)
XO    X         O        ;0;(-1,-1)
XO    X          O       ;0;(-1,-1)
XO    X           O      ;0;(-1,-1)
XO    X            O     ;0;(-1,-1)
XO    X             O    ;0;(-1,-1)
XO    X              O   ;0;(-1,-1)
XO    X               O  ;0;(-1,-1)
XO    X                O ;0;(-1,-1)
XO    X                 O;0;(-1,-1)
XOO    X                 ;0;(-1,-1)
XO O   X                 ;0;(-1,-1)
XO  O  X                 ;0;(-1,-1)
XO   O X                 ;0;(-1,-1)
XO    OX                 ;0;(-1,-1)
XO     XO                ;0;(-1,-1)
XO     X O               ;0;(-1,-1)
XO     X  O              ;0;(-1,-1)
XO     X   O             ;0;(-1,-1)
XO     X    O            ;0;(-1,-1)
XO     X     O           ;0;(-1,-1)
XO     X      O          ;0;(-1,-1)
XO     X       O         ;0;(-1,-1)
XO     X        O        ;0;(-1,-1)
XO     X         O       ;0;(-1,-1)
XO     X          O      ;0;(-1,-1)
XO     X           O     ;0;(-1,-1)
XO     X            O    ;0;(-1,-1)
XO     X             O   ;0;(-1,-1)
XO     X              O  ;0;(-1,-1)
XO     X               O ;0;(-1,-1)
XO     X                O;0;(-1,-1)
XOO     X                ;0;(-1,-1)
XO O    X                ;0;(-1,-1)
XO  O   X                ;0;(-1,-1)
XO   O  X                ;0;(-1,-1)
XO    O X                ;0;(-1,-1)
XO     OX                ;0;(-1,-1)
XO      XO               ;0;(-1,-1)
XO      X O              ;0;(-1,-1)
XO      X  O             ;0;(-1,-1)
XO      X   O            ;0;(-1,-1)
XO      X    O           ;0;(-1,-1)
XO      X     O          ;0;(-1,-1)
XO      X      O         ;0;(-1,-1)
XO      X       O        ;0;(-1,-1)
XO      X        O       ;0;(-1,-1)
XO      X         O      ;0;(-1,-1)
XO      X          O     ;0;(-1,-1)
XO      X           O    ;0;(-1,-1)
XO      X            O   ;0;(-1,-1)
XO      X             O  ;0;(-1,-1)
XO      X              O ;0;(-1,-1)
XO      X               O;0;(-1,-1)
XOO      X               ;0;(-1,-1)
XO O     X               ;0;(-1,-1)
XO  O    X               ;0;(-1,-1)
XO   O   X               ;0;(-1,-1)
XO    O  X               ;0;(-1,-1)
XO     O X               ;0;(-1,-1)
XO      OX               ;0;(-1,-1)
XO       XO              ;0;(-1,-1)
XO       X O             ;0;(-1,-1)
XO       X  O            ;0;(-1,-1)
XO       X   O           ;0;(-1,-1)
XO       X    O          ;0;(-1,-1)
XO       X     O         ;0;(-1,-1)
XO       X      O        ;0;(-1,-1)
XO       X       O       ;0;(-1,-1)
XO       X        O      ;0;(-1,-1)
XO       X         O     ;0;(-1,-1)
XO       X          O    ;0;(-1,-1)
XO       X           O   ;0;(-1,-1)
XO       X            O  ;0;(-1,-1)
XO       X             O ;0;(-1,-1)
XO       X              O;0;(-1,-1)
XOO       X              ;0;(-1,-1)
XO O      X              ;0;(-1,-1)
XO  O     X              ;0;(-1,-1)
XO   O    X              ;0;(-1,-1)
XO    O   X              ;0;(-1,-1)
XO     O  X              ;0;(-1,-1)
XO      O X              ;0;(-1,-1)
XO       OX              ;0;(-1,-1)
XO        XO             ;0;(-1,-1)
XO        X O            ;0;(-1,-1)
XO        X  O           ;0;(-1,-1)
XO        X   O          ;0;(-1,-1)
XO        X    O         ;0;(-1,-1)
XO        X     O        ;0;(-1,-1)
XO        X      O       ;0;(-1,-1)
XO        X       O      ;0;(-1,-1)
XO        X        O     ;0;(-1,-1)
XO        X         O    ;0;(-1,-1)
XO        X          O   ;0;(-1,-1)
XO        X           O  ;0;(-1,-1)
XO        X            O ;0;(-1,-1)
XO        X             O;0;(-1,-1)
XOO        X             ;0;(-1,-1)
XO O       X             ;0;(-1,-1)
XO  O      X             ;0;(-1,-1)
XO   O     X             ;0;(-1,-1)
XO    O    X             ;0;(-1,-1)
XO     O   X             ;0;(-1,-1)
XO      O  X             ;0;(-1,-1)
XO       O X             ;0;(-1,-1)
XO        OX             ;0;(-1,-1)
XO         XO            ;0;(-1,-1)
XO         X O           ;0;(-1,-1)
XO         X  O          ;0;(-1,-1)
XO         X   O         ;0;(-1,-1)
XO         X    O        ;0;(-1,-1)
XO         X     O       ;0;(-1,-1)
XO         X      O      ;0;(-1,-1)
XO         X       O     ;0;(-1,-1)
XO         X        O    ;0;(-1,-1)
XO         X         O   ;0;(-1,-1)
XO         X          O  ;0;(-1,-1)
XO         X           O ;0;(-1,-1)
XO         X            O;0;(-1,-1)
XOO         X            ;0;(-1,-1)
XO O        X            ;0;(-1,-1)
XO  O       X            ;0;(-1,-1)
XO   O      X            ;0;(-1,-1)
XO    O     X            ;0;(-1,-1)
XO     O    X            ;0;(-1,-1)
XO      O   X            ;0;(-1,-1)
XO       O  X            ;0;(-1,-1)
XO        O X            ;0;(-1,-1)
XO         OX            ;0;(-1,-1)
XO          XO           ;0;(-1,-1)
XO          X O          ;0;(-1,-1)
XO          X  O         ;0;(-1,-1)
XO          X   O        ;0;(-1,-1)
XO          X    O       ;0;(-1,-1)
XO          X     O      ;0;(-1,-1)
XO          X      O     ;0;(-1,-1)
XO          X       O    ;0;(-1,-1)
XO          X        O   ;0;(-1,-1)
XO          X         O  ;0;(-1,-1)
XO          X          O ;0;(-1,-1)
XO          X           O;0;(-1,-1)
XOO          X           ;0;(-1,-1)
XO O         X           ;0;(-1,-1)
XO  O        X           ;0;(-1,-1)
XO   O       X           ;0;(-1,-1)
XO    O      X           ;0;(-1,-1)
XO     O     X           ;0;(-1,-1)
XO      O    X           ;0;(-1,-1)
XO       O   X           ;0;(-1,-1)
XO        O  X           ;0;(-1,-1)
XO         O X           ;0;(-1,-1)
XO          OX           ;0;(-1,-1)
XO           XO          ;0;(-1,-1)
XO           X O         ;0;(-1,-1)
XO           X  O        ;0;(-1,-1)
XO           X   O       ;0;(-1,-1)
XO           X    O      ;0;(-1,-1)
XO           X     O     ;0;(-1,-1)
XO           X      O    ;0;(-1,-1)
XO           X       O   ;0;(-1,-1)
XO           X        O  ;0;(-1,-1)
XO           X         O ;0;(-1,-1)
XO           X          O;0;(-1,-1)
XOO           X          ;0;(-1,-1)
XO O          X          ;0;(-1,-1)
XO  O         X          ;0;(-1,-1)
XO   O        X          ;0;(-1,-1)
XO    O       X          ;0;(-1,-1)
XO     O      X          ;0;(-1,-1)
XO      O     X          ;0;(-1,-1)
XO       O    X          ;0;(-1,-1)
XO        O   X          ;0;(-1,-1)
XO         O  X          ;0;(-1,-1)
XO          O X          ;0;(-1,-1)
XO           OX          ;0;(-1,-1)
XO            XO         ;0;(-1,-1)
XO            X O        ;0;(-1,-1)
XO            X  O       ;0;(-1,-1)
XO            X   O      ;0;(-1,-1)
XO            X    O     ;0;(-1,-1)
XO            X     O    ;0;(-1,-1)
XO            X      O   ;0;(-1,-1)
XO            X       O  ;0;(-1,-1)
XO            X        O ;0;(-1,-1)
XO            X         O;0;(-1,-1)
XOO            X         ;0;(-1,-1)
XO O           X         ;0;(-1,-1)
XO  O          X         ;0;(-1,-1)
XO   O         X         ;0;(-1,-1)
XO    O        X         ;0;(-1,-1)
XO     O       X         ;0;(-1,-1)
XO      O      X         ;0;(-1,-1)
XO       O     X         ;0;(-1,-1)
XO        O    X         ;0;(-1,-1)
XO         O   X         ;0;(-1,-1)
XO          O  X         ;0;(-1,-1)
XO           O X         ;0;(-1,-1)
XO            OX         ;0;(-1,-1)
XO             XO        ;0;(-1,-1)
XO             X O       ;0;(-1,-1)
XO             X  O      ;0;(-1,-1)
XO             X   O     ;0;(-1,-1)
XO             X    O    ;0;(-1,-1)
XO             X     O   ;0;(-1,-1)
XO             X      O  ;0;(-1,-1)
XO             X       O ;0;(-1,-1)
XO             X        O;0;(-1,-1)
XOO             X        ;0;(-1,-1)
XO O            X        ;0;(-1,-1)
XO  O           X        ;0;(-1,-1)
XO   O          X        ;0;(-1,-1)
XO    O         X        ;0;(-1,-1)
XO     O        X        ;0;(-1,-1)
XO      O       X        ;0;(-1,-1)
XO       O      X        ;0;(-1,-1)
XO        O     X        ;0;(-1,-1)
XO         O    X        ;0;(-1,-1)
XO          O   X        ;0;(-1,-1)
XO           O  X        ;0;(-1,-1)
XO            O X        ;0;(-1,-1)
XO             OX        ;0;(-1,-1)
XO              XO       ;0;(-1,-1)
XO              X O      ;0;(-1,-1)
XO              X  O     ;0;(-1,-1)
XO              X   O    ;0;(-1,-1)
XO              X    O   ;0;(-1,-1)
XO              X     O  ;0;(-1,-1)
